   5.0000000e+01   8.9027556e+00   8.8271295e+31
   1.0000000e+02   1.7637734e+01   4.9463270e+32
   2.0000000e+02   3.5114379e+01   2.7852874e+33
   3.0000000e+02   5.2599090e+01   7.6647880e+33
   4.0000000e+02   7.0105608e+01   1.5728336e+34
   5.0000000e+02   8.7695873e+01   2.7496296e+34
   6.0000000e+02   1.0549122e+02   4.3479369e+34
   7.0000000e+02   1.2364286e+02   6.4217906e+34
   8.0000000e+02   1.4229853e+02   9.0297437e+34
   9.0000000e+02   1.6158501e+02   1.2235025e+35
   1.0000000e+03   1.8160395e+02   1.6105171e+35
   2.0000000e+03   4.3297895e+02   1.0860550e+36
   3.0000000e+03   7.8944369e+02   3.6378357e+36
   5.0000000e+03   1.8381182e+03   1.8225040e+37
   8.0000000e+03   4.2971177e+03   8.6228784e+37
   1.0000000e+04   6.5959193e+03   1.8497599e+38
   1.2500000e+04   1.0468210e+04   4.1027730e+38
   1.5000000e+04   1.6070602e+04   8.2795948e+38
   1.8000000e+04   2.6642456e+04   1.8043594e+39
   2.0000000e+04   3.7232554e+04   2.9533020e+39
   2.2500000e+04   5.6091062e+04   5.3089359e+39
   2.5000000e+04   8.3088161e+04   9.2106271e+39
   2.8000000e+04   1.2926888e+05   1.6985216e+40
   3.0000000e+04   1.7020108e+05   2.4801859e+40
