   1.0000000e+03   1.1869382e-22  -2.1925572e+01
   1.1000000e+03   1.1345306e-19  -1.8945184e+01
   1.2000000e+03   3.4782500e-17  -1.6458639e+01
   1.3000000e+03   4.4420297e-15  -1.4352419e+01
   1.4000000e+03   2.8489808e-13  -1.2545310e+01
   1.5000000e+03   1.0527167e-11  -1.0977688e+01
   1.6000000e+03   2.4843388e-10  -9.6047892e+00
   1.7000000e+03   4.0517824e-09  -8.3923539e+00
   1.8000000e+03   4.8560338e-08  -7.3137183e+00
   1.9000000e+03   4.4893282e-07  -6.3478186e+00
   2.0000000e+03   3.3281693e-06  -5.4777946e+00
   2.1000000e+03   2.0417260e-05  -4.6900025e+00
   2.2000000e+03   1.0633703e-04  -3.9733155e+00
   2.3000000e+03   4.8024529e-04  -3.3185369e+00
   2.4000000e+03   1.9142998e-03  -2.7179900e+00
   2.5000000e+03   6.8357047e-03  -2.1652167e+00
   2.6000000e+03   2.2143969e-02  -1.6547445e+00
   2.7000000e+03   6.5780050e-02  -1.1819058e+00
   2.8000000e+03   1.8084450e-01  -7.4269470e-01
   2.9000000e+03   4.6381635e-01  -3.3365395e-01
   3.0000000e+03   1.1174190e+00   4.8216045e-02
   3.1000000e+03   2.5440598e+00   4.0552731e-01
   3.2000000e+03   5.5024485e+00   7.4055598e-01
   3.3000000e+03   1.1358045e+01   1.0553036e+00
   3.4000000e+03   2.2466739e+01   1.3515400e+00
   3.5000000e+03   4.2740175e+01   1.6308363e+00
   3.6000000e+03   7.8449754e+01   1.8945916e+00
   3.7000000e+03   1.3933375e+02   2.1440563e+00
   3.8000000e+03   2.4007745e+02   2.3803514e+00
   3.9000000e+03   4.0223929e+02   2.6044845e+00
   4.0000000e+03   6.5669585e+02   2.8173643e+00
   4.1000000e+03   1.0466754e+03   3.0198120e+00
   4.2000000e+03   1.6314438e+03   3.2125721e+00
   4.3000000e+03   2.4906962e+03   3.3963208e+00
   4.4000000e+03   3.7296972e+03   3.5716736e+00
   4.5000000e+03   5.4851991e+03   3.7391924e+00
   4.6000000e+03   7.9321499e+03   3.8993909e+00
   4.7000000e+03   1.1291191e+04   4.0527398e+00
   4.8000000e+03   1.5836930e+04   4.1996710e+00
   4.9000000e+03   2.1906948e+04   4.3405819e+00
   5.0000000e+03   2.9911512e+04   4.4758384e+00
   5.1000000e+03   4.0344086e+04   4.6057799e+00
   5.2000000e+03   5.3793039e+04   4.7307261e+00
   5.3000000e+03   7.0953387e+04   4.8509731e+00
   5.4000000e+03   9.2639067e+04   4.9667942e+00
   5.5000000e+03   1.1979578e+05   5.0784415e+00
   5.6000000e+03   1.5351425e+05   5.1861487e+00
   5.7000000e+03   1.9504370e+05   5.2901319e+00
   5.8000000e+03   2.4580571e+05   5.3905920e+00
   5.9000000e+03   3.0740809e+05   5.4877153e+00
   6.0000000e+03   3.8165891e+05   5.5816754e+00
   6.1000000e+03   4.7058051e+05   5.6726339e+00
   6.2000000e+03   5.7642344e+05   5.7607416e+00
   6.3000000e+03   7.0168030e+05   5.8461393e+00
   6.4000000e+03   8.4909932e+05   5.9289585e+00
   6.5000000e+03   1.0216978e+06   6.0093224e+00
   6.6000000e+03   1.2227750e+06   6.0873466e+00
   6.7000000e+03   1.4559253e+06   6.1631391e+00
   6.8000000e+03   1.7250501e+06   6.2368017e+00
   6.9000000e+03   2.0343698e+06   6.3084299e+00
   7.0000000e+03   2.3884355e+06   6.3781135e+00
   7.1000000e+03   2.7921400e+06   6.4459372e+00
   7.2000000e+03   3.2507281e+06   6.5119806e+00
   7.3000000e+03   3.7698066e+06   6.5763191e+00
   7.4000000e+03   4.3553540e+06   6.6390235e+00
