   4.0000000e+02   3.6814760e+00
   9.0000000e+02   4.1525496e+00
   1.4000000e+03   4.4050942e+00
   1.9000000e+03   4.5248644e+00
   2.4000000e+03   4.6227003e+00
   2.9000000e+03   4.6951477e+00
   3.4000000e+03   5.0064299e+00
   3.9000000e+03   5.2764844e+00
   4.4000000e+03   5.4650867e+00
   4.9000000e+03   5.5944499e+00
   5.4000000e+03   5.6593342e+00
   5.9000000e+03   5.6953930e+00
   6.4000000e+03   5.7157589e+00
   6.9000000e+03   5.7253519e+00
   7.4000000e+03   5.7276717e+00
   7.9000000e+03   5.7251766e+00
   8.4000000e+03   5.4363335e+00
   8.9000000e+03   5.1592199e+00
   9.4000000e+03   4.9515462e+00
   9.9000000e+03   4.7945343e+00
   1.0400000e+04   4.5718102e+00
   1.0900000e+04   4.3733325e+00
   1.1400000e+04   4.2133433e+00
   1.1900000e+04   4.0812212e+00
   1.2400000e+04   3.9692391e+00
   1.2900000e+04   3.8459997e+00
   1.3400000e+04   3.7305182e+00
   1.3900000e+04   3.6254836e+00
   1.4400000e+04   3.5276984e+00
   1.4900000e+04   3.4346888e+00
   1.5400000e+04   3.3773054e+00
   1.5900000e+04   3.3263687e+00
   1.6400000e+04   3.2730038e+00
   1.6900000e+04   3.2170804e+00
   1.7400000e+04   3.1583203e+00
   1.7900000e+04   3.0966001e+00
   1.8400000e+04   3.0647797e+00
   1.8900000e+04   3.0361916e+00
   1.9400000e+04   3.0027254e+00
   1.9900000e+04   2.9646927e+00
   2.0400000e+04   2.9453757e+00
   2.0900000e+04   2.9268930e+00
   2.1400000e+04   2.9038033e+00
   2.1900000e+04   2.8764691e+00
   2.2400000e+04   2.8450694e+00
   2.2900000e+04   2.8318565e+00
   2.3400000e+04   2.8201428e+00
   2.3900000e+04   2.8046940e+00
   2.4400000e+04   2.7857147e+00
   2.4900000e+04   2.7634776e+00
   2.5400000e+04   2.7576279e+00
   2.5900000e+04   2.7536067e+00
   2.6400000e+04   2.7467331e+00
   2.6900000e+04   2.7373252e+00
   2.7400000e+04   2.7254667e+00
   2.7900000e+04   2.7113726e+00
   2.8400000e+04   2.6950220e+00
   2.8900000e+04   2.6767088e+00
   2.9400000e+04   2.6562451e+00
   2.9900000e+04   2.6338745e+00
