   3.0000000e+02   7.9000000e-01   2.1000000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0500000e+03   7.9000000e-01   2.1000000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.8000000e+03   7.9031501e-01   2.1031406e-01  -6.3433943e-04   6.6544082e-08   1.3524306e-10   5.1387363e-06   6.6465444e-08
   2.5500000e+03   7.7994516e-01   1.9980237e-01   1.9572312e-02   9.2985050e-11   4.6985462e-08   6.8011298e-04   9.2985050e-11
   3.3000000e+03   7.6026133e-01   1.7827929e-01   5.1982117e-02   2.3327766e-08   8.1660210e-06   9.4690484e-03   2.3327766e-08
   4.0500000e+03   7.2801259e-01   1.3867527e-01   8.7856542e-02   7.4444384e-07   2.0760913e-04   4.5246498e-02   7.4444384e-07
   4.8000000e+03   6.8916573e-01   8.6945556e-02   1.0901541e-01   7.5761377e-06   1.8956458e-03   1.1296251e-01   7.5761377e-06
   5.5500000e+03   6.5489257e-01   4.3853536e-02   1.0804825e-01   3.8176687e-05   9.4959729e-03   1.8363331e-01   3.8176687e-05
   6.3000000e+03   6.2269129e-01   1.9861595e-02   9.3596559e-02   1.2345587e-04   3.2455472e-02   2.3114817e-01   1.2345587e-04
   7.0500000e+03   5.7592354e-01   9.1031573e-03   7.5804116e-02   2.9797115e-04   8.4107171e-02   2.5446607e-01   2.9797115e-04
   7.8000000e+03   5.0102183e-01   4.4438472e-03   5.8809597e-02   5.8167724e-04   1.7434253e-01   2.6021884e-01   5.8167724e-04
   8.5500000e+03   3.9897730e-01   2.3265431e-03   4.3736878e-02   9.6183830e-04   2.9892885e-01   2.5410675e-01   9.6183830e-04
   9.3000000e+03   2.8655775e-01   1.3016691e-03   3.1129124e-02   1.3965891e-03   4.3635974e-01   2.4185854e-01   1.3965891e-03
   1.0050000e+04   1.8592865e-01   7.7776870e-04   2.1326477e-02   1.8420694e-03   5.5932014e-01   2.2896282e-01   1.8420694e-03
   1.0800000e+04   1.1115726e-01   4.9577139e-04   1.4250574e-02   2.2751707e-03   6.5062358e-01   2.1892247e-01   2.2751707e-03
   1.1550000e+04   6.3406193e-02   3.3466575e-04   9.4422210e-03   2.6940852e-03   7.0886595e-01   2.1256280e-01   2.6940852e-03
   1.2300000e+04   3.5837780e-02   2.3655872e-04   6.2996647e-03   3.1057777e-03   7.4239446e-01   2.0901998e-01   3.1057777e-03
   1.3050000e+04   2.0642052e-02   1.7326019e-04   4.2766315e-03   3.5177766e-03   7.6074413e-01   2.0712838e-01   3.5177766e-03
   1.3800000e+04   1.2302458e-02   1.3046473e-04   2.9684810e-03   3.9370529e-03   7.7065666e-01   2.0606783e-01   3.9370529e-03
   1.4550000e+04   7.6296980e-03   1.0045741e-04   2.1089604e-03   4.3692077e-03   7.7603534e-01   2.0538713e-01   4.3692077e-03
   1.5300000e+04   4.9248550e-03   7.8802071e-05   1.5322228e-03   4.8181404e-03   7.7896327e-01   2.0486457e-01   4.8181404e-03
   1.6050000e+04   3.3017282e-03   6.2800927e-05   1.1364546e-03   5.2872956e-03   7.8052857e-01   2.0439585e-01   5.2872956e-03
   1.6800000e+04   2.2923187e-03   5.0738564e-05   8.5882119e-04   5.7799339e-03   7.8130609e-01   2.0393216e-01   5.7799339e-03
   1.7550000e+04   1.6427102e-03   4.1485065e-05   6.5999203e-04   6.2980862e-03   7.8160841e-01   2.0345123e-01   6.2980862e-03
   1.8300000e+04   1.2110776e-03   3.4275820e-05   5.1486427e-04   6.8426996e-03   7.8161085e-01   2.0294353e-01   6.8426996e-03
   1.9050000e+04   9.1579112e-04   2.8582180e-05   4.0707827e-04   7.4143355e-03   7.8141465e-01   2.0240523e-01   7.4143355e-03
   1.9800000e+04   7.0836005e-04   2.4030918e-05   3.2574988e-04   8.0133138e-03   7.8108015e-01   2.0183508e-01   8.0133138e-03
   2.0550000e+04   5.5906308e-04   2.0352937e-05   2.6349606e-04   8.6391891e-03   7.8064509e-01   2.0123362e-01   8.6391891e-03
   2.1300000e+04   4.4921401e-04   1.7351684e-05   2.1521947e-04   9.2912082e-03   7.8013375e-01   2.0060204e-01   9.2912082e-03
   2.2050000e+04   3.6674957e-04   1.4881088e-05   1.7733689e-04   9.9682086e-03   7.7956254e-01   1.9994208e-01   9.9682086e-03
   2.2800000e+04   3.0369330e-04   1.2830925e-05   1.4728752e-04   1.0668553e-02   7.7894318e-01   1.9925590e-01   1.0668553e-02
