   2.0000000e+02   1.0000000e+03   3.5000000e+03   5.0000000e+03   6.3000000e+03   8.5000000e+03   1.0000000e+04   1.2500000e+04   2.0000000e+04   3.0000000e+04
   2.5695204e+00   3.5106791e-01   4.4784756e-05  -4.1575835e-04  -6.4003189e-04   2.1171395e-03   3.2834212e-04   5.4039260e-04  -5.2751677e-04
  -1.9850871e-01   6.5408274e-02  -6.0554887e-04  -4.9844241e-04  -1.8976069e-03   6.6060189e-04   2.4008840e-05  -3.4503362e-04   1.1725663e-03
   1.0020697e+00   8.9234514e-01  -9.2515378e-04  -3.0426978e-04  -6.5002253e-04   1.2144156e-03   2.2900761e-06  -1.9141813e-05   1.5071806e-05
  -9.7101247e-05   3.6636387e-04   1.0024443e-03   8.8478985e-04   2.3410208e-03  -1.4438668e-03   3.0431211e-04   5.5788364e-04   2.6599754e-04
   4.4640976e-07  -1.1905185e-07  -2.7508949e-07  -2.0039153e-07  -8.5538873e-07   5.4891169e-07   2.9382054e-09  -5.5089288e-08  -1.4138050e-08
  -2.0407985e-10   1.3452743e-11   3.2557067e-11   1.6858783e-11   1.1497468e-10  -5.8616996e-11  -2.0220309e-12   2.2957991e-12   3.7651522e-13
   5.6643772e-15   2.7821571e-16  -1.3283265e-15  -2.3664539e-16  -5.1309503e-15   2.0176370e-15   6.9804581e-17  -3.3964906e-17  -3.9028561e-18
