   4.0000000e+02   2.5000000e+00
   9.0000000e+02   2.4999964e+00
   1.4000000e+03   2.5000661e+00
   1.9000000e+03   2.5001914e+00
   2.4000000e+03   2.5075210e+00
   2.9000000e+03   2.5269665e+00
   3.4000000e+03   2.5545494e+00
   3.9000000e+03   2.5922618e+00
   4.4000000e+03   2.6428274e+00
   4.9000000e+03   2.7076591e+00
   5.4000000e+03   2.7595953e+00
   5.9000000e+03   2.8039022e+00
   6.4000000e+03   2.8443986e+00
   6.9000000e+03   2.8796746e+00
   7.4000000e+03   2.9084678e+00
   7.9000000e+03   2.9296556e+00
   8.4000000e+03   2.9488441e+00
   8.9000000e+03   2.9625266e+00
   9.4000000e+03   2.9686757e+00
   9.9000000e+03   2.9667304e+00
   1.0400000e+04   2.9728686e+00
   1.0900000e+04   2.9786593e+00
   1.1400000e+04   2.9802226e+00
   1.1900000e+04   2.9773726e+00
   1.2400000e+04   2.9699413e+00
   1.2900000e+04   2.9732082e+00
   1.3400000e+04   2.9787103e+00
   1.3900000e+04   2.9829264e+00
   1.4400000e+04   2.9858362e+00
   1.4900000e+04   2.9874284e+00
   1.5400000e+04   2.9965374e+00
   1.5900000e+04   3.0080377e+00
   1.6400000e+04   3.0199230e+00
   1.6900000e+04   3.0322221e+00
   1.7400000e+04   3.0449604e+00
   1.7900000e+04   3.0581703e+00
   1.8400000e+04   3.0748326e+00
   1.8900000e+04   3.0931638e+00
   1.9400000e+04   3.1125101e+00
   1.9900000e+04   3.1328888e+00
   2.0400000e+04   3.1524867e+00
   2.0900000e+04   3.1724807e+00
   2.1400000e+04   3.1933266e+00
   2.1900000e+04   3.2150359e+00
   2.2400000e+04   3.2376149e+00
   2.2900000e+04   3.2581900e+00
   2.3400000e+04   3.2786374e+00
   2.3900000e+04   3.2996434e+00
   2.4400000e+04   3.3212038e+00
   2.4900000e+04   3.3433344e+00
   2.5400000e+04   3.3611354e+00
   2.5900000e+04   3.3778154e+00
   2.6400000e+04   3.3945771e+00
   2.6900000e+04   3.4113894e+00
   2.7400000e+04   3.4282697e+00
   2.7900000e+04   3.4452159e+00
   2.8400000e+04   3.4622255e+00
   2.8900000e+04   3.4793076e+00
   2.9400000e+04   3.4964357e+00
   2.9900000e+04   3.5136304e+00
