   3.0000000e+02   7.9000000e-01   2.1000000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0500000e+03   7.9000000e-01   2.1000000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.8000000e+03   7.8543378e-01   2.0542179e-01   9.0491644e-03   3.6341927e-06   4.8266496e-08   8.7945430e-05   3.6341921e-06
   2.5500000e+03   7.7583101e-01   1.9340444e-01   1.9205542e-02   4.8277241e-09   8.0945169e-07   1.1558189e-02   4.8277241e-09
   3.3000000e+03   6.8698924e-01   8.0177586e-02   1.2501676e-01   1.0782794e-05   4.9442350e-04   1.0730276e-01   8.4528962e-06
   4.0500000e+03   6.5828578e-01   2.0952526e-02   3.2473614e-02   7.3359927e-06   3.1999077e-03   2.8507350e-01   7.3359927e-06
   4.8000000e+03   6.2722692e-01   2.6993174e-03   1.8324902e-02   5.0306793e-05   2.9289352e-02   3.2235890e-01   5.0306793e-05
   5.5500000e+03   5.3728164e-01   4.9725801e-04   1.0421309e-02   1.9009479e-04   1.3790348e-01   3.1351612e-01   1.9009479e-04
   6.3000000e+03   3.4605365e-01   1.2270585e-04   5.4842945e-03   4.5671271e-04   3.6976360e-01   2.7766232e-01   4.5671271e-04
   7.0500000e+03   1.4659555e-01   3.8357219e-05   2.4825517e-03   7.7688537e-04   6.1135146e-01   2.3797831e-01   7.7688537e-04
   7.8000000e+03   4.4409200e-02   1.5468511e-05   1.0330017e-03   1.0916056e-03   7.3496855e-01   2.1739057e-01   1.0916056e-03
   8.5500000e+03   1.2689002e-02   7.6186092e-06   4.4634402e-04   1.4091882e-03   7.7314941e-01   2.1088925e-01   1.4091882e-03
   9.3000000e+03   4.0428199e-03   4.2528045e-06   2.1134425e-04   1.7391749e-03   7.8332799e-01   2.0893524e-01   1.7391749e-03
   1.0050000e+04   1.4765915e-03   2.5839627e-06   1.0954537e-04   2.0821376e-03   7.8611022e-01   2.0813678e-01   2.0821376e-03
   1.0800000e+04   6.0969185e-04   1.6726710e-06   6.1303201e-05   2.4366627e-03   7.8681406e-01   2.0763995e-01   2.4366627e-03
   1.1550000e+04   2.7938631e-04   1.1374618e-06   3.6540429e-05   2.8025517e-03   7.8685262e-01   2.0722522e-01   2.8025517e-03
   1.2300000e+04   1.3978551e-04   8.0467396e-07   2.2946606e-05   3.1802058e-03   7.8664647e-01   2.0682958e-01   3.1802058e-03
   1.3050000e+04   7.5351805e-05   5.8800025e-07   1.5052602e-05   3.5704431e-03   7.8633569e-01   2.0643244e-01   3.5704431e-03
   1.3800000e+04   4.3308713e-05   4.4137138e-07   1.0244281e-05   3.9755601e-03   7.8597023e-01   2.0602465e-01   3.9755601e-03
   1.4550000e+04   2.6316546e-05   3.3884584e-07   7.1934840e-06   4.3982509e-03   7.8556866e-01   2.0560099e-01   4.3982509e-03
   1.5300000e+04   1.6786109e-05   2.6514311e-07   5.1888556e-06   4.8406656e-03   7.8513816e-01   2.0515827e-01   4.8406656e-03
   1.6050000e+04   1.1173059e-05   2.1088880e-07   3.8309916e-06   5.3052017e-03   7.8468064e-01   2.0469374e-01   5.3052017e-03
   1.6800000e+04   7.7222506e-06   1.7012181e-07   2.8863441e-06   5.7944784e-03   7.8419571e-01   2.0420456e-01   5.7944784e-03
   1.7550000e+04   5.5176657e-06   1.3893084e-07   2.2135501e-06   6.3101231e-03   7.8368285e-01   2.0368904e-01   6.3101231e-03
   1.8300000e+04   4.0598670e-06   1.1468218e-07   1.7243154e-06   6.8528223e-03   7.8314199e-01   2.0314646e-01   6.8528223e-03
   1.9050000e+04   3.0658188e-06   9.5563724e-08   1.3619206e-06   7.4229668e-03   7.8257311e-01   2.0257643e-01   7.4229668e-03
   1.9800000e+04   2.3691167e-06   8.0301722e-08   1.0889995e-06   8.0207617e-03   7.8197621e-01   2.0197873e-01   8.0207617e-03
   2.0550000e+04   1.8684882e-06   6.7981310e-08   8.8037988e-07   8.6456819e-03   7.8135193e-01   2.0135389e-01   8.6456819e-03
   2.1300000e+04   1.5005779e-06   5.7936363e-08   7.1876842e-07   9.2969186e-03   7.8070116e-01   2.0070272e-01   9.2969186e-03
   2.2050000e+04   1.2246318e-06   4.9673154e-08   5.9205297e-07   9.9732692e-03   7.8002516e-01   2.0002643e-01   9.9732692e-03
   2.2800000e+04   1.0137737e-06   4.2819930e-08   4.9160110e-07   1.0673067e-02   7.7932564e-01   1.9932668e-01   1.0673067e-02
