   5.0000000e+01   4.0000000e+00   1.4021958e+31
   1.0000000e+02   4.0000000e+00   3.9660088e+31
   2.0000000e+02   4.0000000e+00   1.1217567e+32
   3.0000000e+02   4.0000000e+00   2.0607986e+32
   4.0000000e+02   4.0000000e+00   3.1728070e+32
   5.0000000e+02   4.0000000e+00   4.4341326e+32
   6.0000000e+02   4.0000000e+00   5.8288187e+32
   7.0000000e+02   4.0000000e+00   7.3451510e+32
   8.0000000e+02   4.0000000e+00   8.9740534e+32
   9.0000000e+02   4.0000000e+00   1.0708224e+33
   1.0000000e+03   4.0000000e+00   1.2541621e+33
   2.0000000e+03   4.0000099e+00   3.5473148e+33
   3.0000000e+03   4.0009963e+00   6.5184405e+33
   5.0000000e+03   4.0410737e+00   1.4165942e+34
   8.0000000e+03   4.3486373e+00   3.0851895e+34
   1.0000000e+04   4.7239775e+00   4.6838340e+34
   1.2500000e+04   5.3134554e+00   7.3626768e+34
   1.5000000e+04   5.9729709e+00   1.0879801e+35
   1.8000000e+04   6.8070978e+00   1.6299130e+35
   2.0000000e+04   7.3803748e+00   2.0697462e+35
   2.2500000e+04   8.1178615e+00   2.7164961e+35
   2.5000000e+04   8.8840139e+00   3.4818730e+35
   2.8000000e+04   9.8487725e+00   4.5752289e+35
   3.0000000e+04   1.0521990e+01   5.4209258e+35
