   1.0000000e+02   1.5000000e+03   3.0000000e+03   5.0000000e+03   8.0000000e+03   1.5000000e+04   3.0000000e+04
   1.2280301e+01  -7.6675872e-03   4.3040262e-04   5.8395726e-03   4.0635134e-03   9.5868748e-04
  -7.4244586e+00  -2.9091181e-02  -2.5296316e-03   4.3450929e-04  -6.2070503e-03  -4.2539604e-04
   3.2169001e+00  -1.1261353e-02   4.4677219e-03   6.1404489e-03   2.6761979e-03  -1.5585130e-03
   1.2122278e-03   7.3312678e-03   2.7216157e-03   3.3024083e-03   3.5498575e-03   9.9843074e-04
   1.6101335e-07  -4.4538807e-06  -5.1142667e-07  -7.5027825e-07  -6.2015357e-07  -8.9283060e-08
  -5.2022905e-10   1.2028034e-09   5.0818879e-11   7.8736995e-11   4.0538688e-11   3.0882625e-12
   1.5788294e-13  -1.1906184e-13  -2.5086024e-15  -3.1791954e-15  -9.3090908e-16  -3.7476828e-17
