   5.0000000e+01   1.7820553e+01   1.9515231e+32
   1.0000000e+02   3.5305505e+01   1.0935533e+33
   2.0000000e+02   7.0288636e+01   6.1578293e+33
   3.0000000e+02   1.0528761e+02   1.6945589e+34
   4.0000000e+02   1.4032864e+02   3.4772334e+34
   5.0000000e+02   1.7553174e+02   6.0786649e+34
   6.0000000e+02   2.1113460e+02   9.6113374e+34
   7.0000000e+02   2.4743593e+02   1.4194084e+35
   8.0000000e+02   2.8472949e+02   1.9955608e+35
   9.0000000e+02   3.2326862e+02   2.7034905e+35
   1.0000000e+03   3.6325729e+02   3.5580486e+35
   2.0000000e+03   8.6489337e+02   2.3961009e+36
   3.0000000e+03   1.5760742e+03   8.0215088e+36
   5.0000000e+03   3.6697918e+03   4.0187775e+37
   8.0000000e+03   8.5883550e+03   1.9034545e+38
   1.0000000e+04   1.3211998e+04   4.0922865e+38
   1.2500000e+04   2.1170862e+04   9.1643378e+38
   1.5000000e+04   3.3269336e+04   1.8931218e+39
   1.8000000e+04   5.7744866e+04   4.3193627e+39
   2.0000000e+04   8.3642767e+04   7.3277546e+39
   2.2500000e+04   1.3166085e+05   1.3763471e+40
   2.5000000e+04   2.0275987e+05   2.4825017e+40
   2.8000000e+04   3.2778429e+05   4.7568858e+40
   3.0000000e+04   4.4068408e+05   7.0926214e+40
