   4.0000000e+02   2.5000000e+00
   9.0000000e+02   2.5000000e+00
   1.4000000e+03   2.5000000e+00
   1.9000000e+03   2.5000000e+00
   2.4000000e+03   2.5000000e+00
   2.9000000e+03   2.5000000e+00
   3.4000000e+03   2.5000000e+00
   3.9000000e+03   2.5000000e+00
   4.4000000e+03   2.5000000e+00
   4.9000000e+03   2.5000000e+00
   5.4000000e+03   2.5000000e+00
   5.9000000e+03   2.5000000e+00
   6.4000000e+03   2.5000000e+00
   6.9000000e+03   2.5000000e+00
   7.4000000e+03   2.5000000e+00
   7.9000000e+03   2.5000000e+00
   8.4000000e+03   2.5000000e+00
   8.9000000e+03   2.5000000e+00
   9.4000000e+03   2.5000000e+00
   9.9000000e+03   2.5000000e+00
   1.0400000e+04   2.5000000e+00
   1.0900000e+04   2.5000000e+00
   1.1400000e+04   2.5000000e+00
   1.1900000e+04   2.5000000e+00
   1.2400000e+04   2.5000000e+00
   1.2900000e+04   2.5000000e+00
   1.3400000e+04   2.5000000e+00
   1.3900000e+04   2.5000000e+00
   1.4400000e+04   2.5000000e+00
   1.4900000e+04   2.5000000e+00
   1.5400000e+04   2.5000000e+00
   1.5900000e+04   2.5000000e+00
   1.6400000e+04   2.5000000e+00
   1.6900000e+04   2.5000000e+00
   1.7400000e+04   2.5000000e+00
   1.7900000e+04   2.5000000e+00
   1.8400000e+04   2.5000000e+00
   1.8900000e+04   2.5000000e+00
   1.9400000e+04   2.5000000e+00
   1.9900000e+04   2.5000000e+00
   2.0400000e+04   2.5000000e+00
   2.0900000e+04   2.5000000e+00
   2.1400000e+04   2.5000000e+00
   2.1900000e+04   2.5000000e+00
   2.2400000e+04   2.5000000e+00
   2.2900000e+04   2.5000000e+00
   2.3400000e+04   2.5000000e+00
   2.3900000e+04   2.5000000e+00
   2.4400000e+04   2.5000000e+00
   2.4900000e+04   2.5000000e+00
   2.5400000e+04   2.5000000e+00
   2.5900000e+04   2.5000000e+00
   2.6400000e+04   2.5000000e+00
   2.6900000e+04   2.5000000e+00
   2.7400000e+04   2.5000000e+00
   2.7900000e+04   2.5000000e+00
   2.8400000e+04   2.5000000e+00
   2.8900000e+04   2.5000000e+00
   2.9400000e+04   2.5000000e+00
   2.9900000e+04   2.5000000e+00
