   3.0000000e+02   7.9000000e-01   2.1000000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0500000e+03   7.9000000e-01   2.1000000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.8000000e+03   7.8799310e-01   2.0798233e-01   3.9661256e-03   6.5162338e-07   1.8085459e-08   5.7127039e-05   6.5166909e-07
   2.5500000e+03   7.7736029e-01   1.9578274e-01   1.9342297e-02   1.4949228e-09   5.2354494e-07   7.5141417e-03   1.4949230e-09
   3.3000000e+03   7.3237743e-01   1.3359421e-01   4.4165519e-02   2.3550416e-07   8.7780936e-05   8.9774587e-02   2.3550416e-07
   4.0500000e+03   6.6801004e-01   3.7449722e-02   4.3734209e-02   5.5553637e-06   2.1033909e-03   2.4869152e-01   5.5553637e-06
   4.8000000e+03   6.3615473e-01   5.9612278e-03   2.7425312e-02   3.9981848e-05   1.9162848e-02   3.1121592e-01   3.9981848e-05
   5.5500000e+03   5.7359500e-01   1.1730968e-03   1.6538647e-02   1.5671727e-04   9.3246961e-02   3.1513286e-01   1.5671727e-04
   6.3000000e+03   4.2564385e-01   3.0430087e-04   9.5783608e-03   4.0150824e-04   2.7279837e-01   2.9087210e-01   4.0150824e-04
   7.0500000e+03   2.2903763e-01   9.7105922e-05   4.9373126e-03   7.3288477e-04   5.1117146e-01   2.5329073e-01   7.3288477e-04
   7.8000000e+03   8.7997206e-02   3.8312911e-05   2.2884811e-03   1.0710454e-03   6.8200202e-01   2.2553189e-01   1.0710454e-03
   8.5500000e+03   2.8495597e-02   1.8480690e-05   1.0417562e-03   1.4008807e-03   7.5391527e-01   2.1372713e-01   1.4008807e-03
   9.3000000e+03   9.4848294e-03   1.0236935e-05   5.0223881e-04   1.7355412e-03   7.7669043e-01   2.0984118e-01   1.7355412e-03
   1.0050000e+04   3.5136916e-03   6.2059766e-06   2.6188318e-04   2.0803458e-03   7.8361799e-01   2.0843953e-01   2.0803458e-03
   1.0800000e+04   1.4580246e-03   4.0148057e-06   1.4687145e-04   2.4356787e-03   7.8577244e-01   2.0774729e-01   2.4356787e-03
   1.1550000e+04   6.6941168e-04   2.7297355e-06   8.7621283e-05   2.8019609e-03   7.8637181e-01   2.0726451e-01   2.8019609e-03
   1.2300000e+04   3.3520228e-04   1.9310383e-06   5.5046072e-05   3.1798247e-03   7.8640455e-01   2.0684362e-01   3.1798247e-03
   1.3050000e+04   1.8076105e-04   1.4110795e-06   3.6116377e-05   3.5701826e-03   7.8620463e-01   2.0643672e-01   3.5701826e-03
   1.3800000e+04   1.0391305e-04   1.0592162e-06   2.4582107e-05   3.9753734e-03   7.8589457e-01   2.0602513e-01   3.9753734e-03
   1.4550000e+04   6.3149295e-05   8.1318412e-07   1.7262451e-05   4.3981117e-03   7.8552249e-01   2.0560006e-01   4.3981117e-03
   1.5300000e+04   4.0282370e-05   6.3631529e-07   1.2452314e-05   4.8405587e-03   7.8510859e-01   2.0515692e-01   4.8405587e-03
   1.6050000e+04   2.6813421e-05   5.0611544e-07   9.1938901e-06   5.3051169e-03   7.8466091e-01   2.0469234e-01   5.3051169e-03
   1.6800000e+04   1.8532476e-05   4.0828106e-07   6.9269572e-06   5.7944097e-03   7.8418203e-01   2.0420328e-01   5.7944097e-03
   1.7550000e+04   1.3241921e-05   3.3342668e-07   5.3123662e-06   6.3100664e-03   7.8367306e-01   2.0368792e-01   6.3100664e-03
   1.8300000e+04   9.7434209e-06   2.7523237e-07   4.1382652e-06   6.8527747e-03   7.8313478e-01   2.0314551e-01   6.8527747e-03
   1.9050000e+04   7.3578162e-06   2.2934966e-07   3.2685531e-06   7.4229262e-03   7.8256767e-01   2.0257563e-01   7.4229262e-03
   1.9800000e+04   5.6857907e-06   1.9272188e-07   2.6135632e-06   8.0207267e-03   7.8197200e-01   2.0197806e-01   8.0207267e-03
   2.0550000e+04   4.4843160e-06   1.6315358e-07   2.1128885e-06   8.6456514e-03   7.8134861e-01   2.0135333e-01   8.6456514e-03
   2.1300000e+04   3.6013510e-06   1.3904617e-07   1.7250288e-06   9.2968918e-03   7.8069850e-01   2.0070225e-01   9.2968918e-03
   2.2050000e+04   2.9390923e-06   1.1921478e-07   1.4209167e-06   9.9732454e-03   7.8002299e-01   2.0002604e-01   9.9732454e-03
   2.2800000e+04   2.4330405e-06   1.0276726e-07   1.1798354e-06   1.0673046e-02   7.7932384e-01   1.9932635e-01   1.0673046e-02
