   1.0000000e+02   2.5000000e+03   8.0000000e+03   1.8000000e+04   2.2000000e+04   3.0000000e+04
   1.6637946e+00   3.1651973e-03  -1.5047620e-04  -1.0190640e-03  -8.7801382e-04
  -2.4434158e+00   7.2433194e-04  -6.8701167e-04   2.2599813e-03   1.1746039e-03
   3.5623756e+00  -2.5806735e-03  -1.4242511e-03   7.3481886e-04   3.2102028e-04
  -6.5831490e-04   3.7917134e-03   1.9003863e-03  -1.8408490e-03   1.1638909e-03
   1.8386176e-06  -1.1494748e-06  -3.0988192e-07   3.5645687e-07  -4.4102326e-08
  -9.9656386e-10   1.4890337e-10   2.2491837e-11  -1.7551239e-11   2.7304215e-13
   1.6856875e-13  -6.9215436e-15  -5.3935701e-16   2.7018838e-16   5.3915305e-18
