   5.0000000e+01   1.3363258e-06   4.1325595e+25
   1.0000000e+02   1.9910979e-04   6.1672302e+27
   2.0000000e+02   3.6486118e-01   3.1964667e+31
   3.0000000e+02   5.3163744e+00   8.5564768e+32
   4.0000000e+02   2.2115280e+01   5.4799924e+33
   5.0000000e+02   5.4864118e+01   1.8999446e+34
   6.0000000e+02   1.0444060e+02   4.7543787e+34
   7.0000000e+02   1.7035561e+02   9.7723954e+34
   8.0000000e+02   2.5181140e+02   1.7648504e+35
   9.0000000e+02   3.4808342e+02   2.9110163e+35
   1.0000000e+03   4.5860839e+02   4.4919977e+35
   2.0000000e+03   2.2986082e+03   6.3680648e+36
   3.0000000e+03   5.5090022e+03   2.8038344e+37
   5.0000000e+03   1.7731351e+04   1.9417548e+38
   8.0000000e+03   5.7755508e+04   1.2800470e+39
   1.0000000e+04   1.0046338e+05   3.1117544e+39
   1.2500000e+04   1.6967128e+05   7.3446463e+39
   1.5000000e+04   2.5250435e+05   1.4368231e+40
   1.8000000e+04   3.6378633e+05   2.7211512e+40
   2.0000000e+04   4.4218170e+05   3.8738544e+40
   2.2500000e+04   5.4227055e+05   5.6687503e+40
   2.5000000e+04   6.4267129e+05   7.8685815e+40
   2.8000000e+04   7.6141675e+05   1.1049866e+41
   3.0000000e+04   8.3870486e+05   1.3498595e+41
